정류소노드 아이디,정류소명,경도,위도,지자체코드,지자체명
342000804,내연,126.7674901,35.340751,342,장성군
342000805,구암,126.7749691,35.340575,342,장성군
342000806,구암,126.77495,35.340429,342,장성군
342000807,용암,126.772529,35.346314,342,장성군
342000808,용암,126.7724452,35.346156,342,장성군
342000809,초곡,126.7680139,35.34614,342,장성군
342000810,초곡,126.768092,35.346115,342,장성군
342000811,덕산,126.7564612,35.345572,342,장성군
342000812,덕산,126.7564612,35.345652,342,장성군
342000813,임곡,126.753781,35.345635,342,장성군
342000814,임곡,126.7536139,35.345603,342,장성군
342000815,덕평,126.755258,35.351832,342,장성군
342000816,덕평,126.7551832,35.351791,342,장성군
342000817,해평,126.7712842,35.352361,342,장성군
342000818,해평,126.771403,35.352322,342,장성군
342000819,대곡,126.7544549,35.355631,342,장성군
342000820,대곡,126.7546219,35.355465,342,장성군
342000821,세포,126.7561609,35.361886,342,장성군
342000822,세포,126.7561609,35.36177,342,장성군
342000823,서동마을 종점,126.842058,35.311968,342,장성군
342000824,하죽,126.6330229,35.219186,342,장성군
342000825,하죽,126.632948,35.219167,342,장성군
342000827,목란,126.797846,35.460119,342,장성군
342000828,죽림삼태,126.6623129,35.330593,342,장성군
342000830,안평마을,126.8188351,35.243934,342,장성군
342000832,남면로컬푸드,126.8096828,35.255787,342,장성군
342000833,남면로컬푸드,126.8095331,35.255784,342,장성군
342000834,우봉교,126.6621019,35.262266,342,장성군
342000835,사창시장,126.663484,35.260598,342,장성군
342000836,우봉교,126.6619651,35.262218,342,장성군
342000837,사창시장,126.6633472,35.260587,342,장성군
342000838,화곡,126.7319459,35.281319,342,장성군
342000839,화곡,126.7319041,35.281399,342,장성군
342000841,용정2리,126.7436311,35.287128,342,장성군
342000843,용정2리,126.7435282,35.287216,342,장성군
342000844,자초마을입구,126.6688102,35.307365,342,장성군
342000845,빨강다리,126.8734072,35.390934,342,장성군
342000846,빨강다리,126.873274,35.390911,342,장성군
342000847,개천교,126.7988191,35.383191,342,장성군
342000848,개천교,126.7987961,35.383076,342,장성군
342000849,자초마을입구,126.669019,35.307204,342,장성군
342000850,원금동,126.7186309,35.330717,342,장성군
342000852,상절,126.7326169,35.316716,342,장성군
342000853,상절,126.7326878,35.316821,342,장성군
342000855,나노산단,126.8338612,35.239602,342,장성군
342000856,삼태(나노산단),126.832977,35.236721,342,장성군
342000858,전자농공단지,126.733225,35.272841,342,장성군
342000859,전자농공단지,126.733351,35.272804,342,장성군
342000860,장애인복지관,126.776605,35.303252,342,장성군
342000861,장애인복지관,126.776678,35.30314,342,장성군
342000862,드림빌,126.6309709,35.248453,342,장성군
342000863,드림빌,126.6311099,35.248475,342,장성군
342000864,서촌마을,126.771831,35.249425,342,장성군
342000865,서촌마을,126.7717118,35.249466,342,장성군
342000866,검정,126.782915,35.22635,342,장성군
342000867,검정,126.7830421,35.226328,342,장성군
342000868,마흥마을,126.802494,35.264304,342,장성군
342000869,마흥마을,126.8025091,35.264425,342,장성군
342000870,구산동,126.7998941,35.310156,342,장성군
342000871,구산동,126.7998412,35.310057,342,장성군
342000873,해주그린,126.79268,35.304872,342,장성군
342000875,방울샘,126.7952249,35.30446,342,장성군
342000876,하사,126.7666711,35.291882,342,장성군
342000877,하사,126.76662,35.291991,342,장성군
342000878,해광샹그릴라,126.7758652,35.29363,342,장성군
342000879,해광샹그릴라,126.7759969,35.293607,342,장성군
342000880,광명공업사,126.7683559,35.292556,342,장성군
342000881,광명공업사,126.7683671,35.292457,342,장성군
342000882,금평,126.7735309,35.323867,342,장성군
342000883,금평,126.773667,35.323846,342,장성군
342000884,숲실,126.750303,35.349956,342,장성군
342000885,숲실,126.750326,35.350074,342,장성군
342000886,공평,126.7742182,35.363916,342,장성군
342000887,공평,126.7742779,35.363803,342,장성군
342000888,박산,126.802921,35.382189,342,장성군
342000889,북일면사무소,126.806949,35.374225,342,장성군
342000890,박산,126.8027662,35.382152,342,장성군
342000891,북일면사무소,126.806805,35.374251,342,장성군
342000892,구목란,126.792256,35.457493,342,장성군
342000893,소도입구,126.6215699,35.23503,342,장성군
342000894,소도입구,126.621549,35.234914,342,장성군
342000895,우치리,126.6456211,35.222514,342,장성군
342000897,용동부락,126.63099,35.230435,342,장성군
342000898,묘동마을,126.6273821,35.233631,342,장성군
342000899,안정마을,126.6322748,35.227367,342,장성군
342000900,용동부락,126.6311362,35.230454,342,장성군
342000901,묘동마을,126.627368,35.233752,342,장성군
342000902,안정마을,126.6323969,35.227322,342,장성군
342000904,주산리종점,126.6723259,35.256031,342,장성군
342000905,회룡,126.783486,35.250057,342,장성군
342000906,우포마을,126.7821968,35.247674,342,장성군
342000907,회룡,126.7836271,35.250067,342,장성군
342000908,우포마을,126.782329,35.247638,342,장성군
342000909,석전마을,126.827802,35.277128,342,장성군
342000910,선동마을,126.826061,35.283808,342,장성군
342000911,석전마을,126.8278999,35.277154,342,장성군
342000912,유탕(신촌),126.8099251,35.31568,342,장성군
342000913,청룡,126.8087681,35.321574,342,장성군
342000914,남당,126.806305,35.322824,342,장성군
342000915,청룡,126.8085038,35.321559,342,장성군
342000916,남당,126.806328,35.32268,342,장성군
342000917,유탕(신촌),126.8100158,35.315766,342,장성군
342000918,영천주공아파트,126.7765841,35.298091,342,장성군
342000919,영천주공아파트,126.7767029,35.297998,342,장성군
342000921,행복마을,126.7696721,35.294596,342,장성군
342000922,송계마을,126.7324499,35.347516,342,장성군
342000923,송계마을,126.7325921,35.347497,342,장성군
342000924,박수량백비,126.7303219,35.327142,342,장성군
342000925,박수량백비,126.730301,35.327039,342,장성군
342000926,용연,126.782087,35.400793,342,장성군
342000927,모암마을,126.7620368,35.373867,342,장성군
342000928,모암마을,126.7620109,35.373986,342,장성군
342000929,거마,126.7977488,35.437163,342,장성군
342000930,거마,126.797845,35.43707,342,장성군
342000931,새터,126.8053211,35.221678,342,장성군
342000932,새터,126.8054269,35.221764,342,장성군
342000933,삼계면사무소,126.6624112,35.257551,342,장성군
342000934,삼계면사무소,126.662598,35.257569,342,장성군
342000935,구마을,126.8181079,35.313448,342,장성군
342000936,구마을,126.8180939,35.313537,342,장성군
342000937,황룡시장입구,126.7753979,35.291647,342,장성군
342000938,황룡시장입구,126.7755289,35.291674,342,장성군
342000939,평암,126.7814999,35.391972,342,장성군
342000940,송촌,126.7926181,35.38148,342,장성군
342000941,계광마을,126.7901579,35.380042,342,장성군
342000944,단광마을,126.8048092,35.285342,342,장성군
342000945,소도,126.6233962,35.233035,342,장성군
342000947,북일성산,126.7890289,35.366153,342,장성군
342000949,월계,126.8099939,35.230282,342,장성군
342000950,월계,126.8100068,35.230204,342,장성군
342000951,월산,126.8115638,35.23302,342,장성군
342000952,월산,126.8116729,35.233039,342,장성군
342000953,삼서농협,126.647122,35.233504,342,장성군
342000954,삼서농협,126.6472249,35.233381,342,장성군
342000956,태암마을,126.765963,35.316468,342,장성군
342000957,봉암서원,126.7866961,35.321548,342,장성군
342000958,오산마을,126.7972999,35.387778,342,장성군
342000959,오산마을,126.79736,35.387718,342,장성군
342000960,노동,126.6430342,35.206416,342,장성군
342000961,황산,126.7273091,35.265175,342,장성군
342000962,황산,126.7274002,35.265034,342,장성군
342000963,금호리,126.7214551,35.331339,342,장성군
342000964,초지마을,126.7231579,35.32844,342,장성군
342000965,부강2차,126.8001961,35.321664,342,장성군
342000966,부강2차,126.8003279,35.321588,342,장성군
342000967,북일성산,126.7889789,35.366195,342,장성군
342000968,문화센터,126.7674221,35.301527,342,장성군
342000969,서동,126.8339789,35.315279,342,장성군
342000970,명치,126.904558,35.402152,342,장성군
342000971,덕천,126.830336,35.27411,342,장성군
343000001,노두리,126.7408238,34.31409,343,완도군
343000002,수협,126.7536539,34.316032,343,완도군
343000003,군내리,126.752629,34.316001,343,완도군
343000004,신협앞,126.756374,34.31353,343,완도군
343000005,주도리,126.7552778,34.314806,343,완도군
343000006,중앙시장,126.7554751,34.315011,343,완도군
343000007,오일시장,126.7496741,34.316333,343,완도군
343000008,오일시장,126.7491139,34.316224,343,완도군
343000010,현대아파트,126.7387942,34.312485,343,완도군
343000011,완도축협앞,126.7564399,34.313325,343,완도군
343000012,완도항여객선터미널,126.760122,34.315537,343,완도군
343000013,완도군청,126.7550978,34.311755,343,완도군
343000014,완도군청,126.754961,34.311861,343,완도군
343000015,완도중학교,126.752369,34.308258,343,완도군
343000016,완도중학교,126.7522639,34.308417,343,완도군
343000017,일출공원,126.7616812,34.306219,343,완도군
343000018,일출공원,126.76158,34.306076,343,완도군
343000019,망석리,126.7497569,34.304111,343,완도군
343000020,망석리,126.749866,34.303973,343,완도군
343000021,망남,126.7628962,34.297713,343,완도군
343000022,망석,126.7424359,34.303792,343,완도군
343000023,망석,126.7427408,34.303976,343,완도군
343000024,대구,126.6984518,34.32479,343,완도군
343000025,대구미,126.698719,34.324851,343,완도군
343000026,대신,126.685701,34.325773,343,완도군
343000027,대신,126.6857302,34.325691,343,완도군
343000028,대신리,126.6837779,34.326314,343,완도군
343000029,대신리,126.6838222,34.326206,343,완도군
343000030,대신,126.6894428,34.325758,343,완도군
343000031,대신,126.6894619,34.325667,343,완도군
343000032,대신,126.680036,34.327275,343,완도군
343000033,대신,126.6799838,34.327201,343,완도군
343000034,명사십리,126.807565,34.328467,343,완도군
343000035,임촌리,126.8077489,34.33347,343,완도군
343000036,임촌리,126.808402,34.333676,343,완도군
343000037,신리,126.8168479,34.334504,343,완도군
343000038,신리,126.8168461,34.334569,343,완도군
343000039,신리,126.8193229,34.334913,343,완도군
343000040,신리,126.819301,34.334979,343,완도군
343000041,내정,126.8225669,34.334647,343,완도군
343000042,내정,126.822569,34.334584,343,완도군
343000043,대평리.신지버스터미널,126.827717,34.333789,343,완도군
343000044,대평리.신지버스터미널,126.827699,34.333705,343,완도군
343000045,양천리,126.8255138,34.33979,343,완도군
343000046,양천리,126.825485,34.339939,343,완도군
343000047,삼마리,126.8211751,34.345909,343,완도군
343000048,동고리,126.8819849,34.33191,343,완도군
343000049,동고리,126.8819078,34.331941,343,완도군
343000050,동고리,126.879944,34.329339,343,완도군
343000051,동고리,126.88007,34.329357,343,완도군
343000052,동고리,126.880781,34.330753,343,완도군
343000053,동고리,126.880587,34.330662,343,완도군
343000054,동고,126.8786621,34.326091,343,완도군
343000055,동고,126.8786678,34.3262,343,완도군
343000056,동촌,126.867132,34.322478,343,완도군
343000057,동촌,126.8671748,34.322561,343,완도군
343000058,가인,126.861592,34.319169,343,완도군
343000059,가인,126.861502,34.319213,343,완도군
343000060,월부리,126.8487619,34.321527,343,완도군
343000061,월부리,126.848723,34.321423,343,완도군
343000062,양지리,126.8498711,34.316256,343,완도군
343000063,양지리,126.849713,34.316415,343,완도군
343000064,내동리,126.848047,34.305093,343,완도군
343000065,신상리,126.8496511,34.326829,343,완도군
343000066,신상리,126.8496652,34.327174,343,완도군
343000067,신상리,126.8501051,34.328938,343,완도군
343000068,독고재,126.8380109,34.333198,343,완도군
343000069,독고재,126.8379061,34.333247,343,완도군
343000070,신기리,126.8489999,34.337158,343,완도군
343000071,완도해조류스파랜드,126.8292352,34.326686,343,완도군
343000072,득암리,126.89748,34.363103,343,완도군
343000073,득암리,126.897332,34.363063,343,완도군
343000074,상득암리,126.905125,34.365136,343,완도군
343000075,상득암리,126.9051829,34.365099,343,완도군
343000076,가사해수욕장,126.926329,34.370137,343,완도군
343000077,가사리,126.9279781,34.376577,343,완도군
343000078,가사리,126.928013,34.376507,343,완도군
343000080,당목,126.9373219,34.382565,343,완도군
343000082,해동리 보건소,126.928301,34.385796,343,완도군
343000083,해동리 보건소,126.9281351,34.385957,343,완도군
343000084,해동리,126.9329501,34.383894,343,완도군
343000085,해동리,126.9329591,34.383822,343,완도군
343000086,가래리,126.926379,34.387874,343,완도군
343000087,가래리,126.9263221,34.387838,343,완도군
343000089,가래,126.921492,34.390549,343,완도군
343000090,어두리,126.9431971,34.405273,343,완도군
343000091,어두리,126.9432652,34.405395,343,완도군
343000092,어두리,126.947318,34.410047,343,완도군
343000094,죽선,126.9063641,34.392122,343,완도군
343000096,구성리.농협주유소,126.902444,34.394265,343,완도군
343000098,여동리,126.8966041,34.392652,343,완도군
343000099,여동리,126.8967049,34.392613,343,완도군
343000100,장용리,126.9001199,34.394119,343,완도군
343000101,약산면사무소앞,126.8982349,34.39327,343,완도군
343000102,약산면사무소앞,126.898376,34.393468,343,완도군
343000103,여동,126.8939768,34.392719,343,완도군
343000104,여동,126.8939549,34.392665,343,완도군
343000105,화가리,126.8859892,34.394324,343,완도군
343000106,신기리,126.887971,34.386325,343,완도군
343000107,신기리,126.8880271,34.386208,343,완도군
343000108,관산,126.8903441,34.383311,343,완도군
343000109,관산,126.8903959,34.383365,343,완도군
343000110,구암,126.8929991,34.371504,343,완도군
343000111,구암,126.892912,34.371448,343,완도군
343000112,사동리,126.8916109,34.360702,343,완도군
343000113,우두,126.8725241,34.387428,343,완도군
343000114,우두,126.8725388,34.387352,343,완도군
343000117,천동리,126.8803919,34.392853,343,완도군
343000118,천동리,126.8804948,34.392738,343,완도군
343000120,덕동,126.8651999,34.391931,343,완도군
343000122,덕동,126.863141,34.390934,343,완도군
343000123,우두,126.8693269,34.389868,343,완도군
343000124,우두,126.8693438,34.389925,343,완도군
343000125,덕동,126.8654209,34.391862,343,완도군
343000126,우두,126.8669408,34.382533,343,완도군
343000127,우두,126.8699789,34.384052,343,완도군
343000128,내동리,126.8429648,34.407372,343,완도군
343000129,구세마을,126.8494499,34.404227,343,완도군
343000131,진등,126.81445,34.419832,343,완도군
343000133,월장,126.8093498,34.417302,343,완도군
343000134,음마동,126.835511,34.428616,343,완도군
343000135,가교리.팔각정앞,126.8252269,34.433758,343,완도군
343000136,가교리.팔각정앞,126.8249339,34.433707,343,완도군
343000137,교성,126.8182822,34.429742,343,완도군
343000138,교성,126.818667,34.430095,343,완도군
343000139,가교,126.8226112,34.43435,343,완도군
343000140,가교,126.822537,34.434374,343,완도군
343000141,정학회관,126.7937309,34.425285,343,완도군
343000142,정학회관,126.793651,34.425253,343,완도군
343000143,용초리,126.7764091,34.420699,343,완도군
343000146,봉명리.큰적계,126.781825,34.400002,343,완도군
343000147,봉명리.큰적계,126.7819801,34.399867,343,완도군
343000150,장중,126.7804001,34.392384,343,완도군
343000151,장중,126.780853,34.392359,343,완도군
343000152,봉성리,126.758065,34.389724,343,완도군
343000153,봉암,126.7732508,34.386866,343,완도군
343000154,봉암,126.7732861,34.386713,343,완도군
343000155,장항,126.7558279,34.383326,343,완도군
343000156,장항,126.7558268,34.383405,343,완도군
343000157,회룡,126.7846492,34.379681,343,완도군
343000158,회룡,126.7847111,34.379638,343,완도군
343000159,상정,126.78012,34.372886,343,완도군
343000160,상정,126.7801672,34.373038,343,완도군
343000161,상정리,126.7808018,34.370409,343,완도군
343000162,상정리,126.7807522,34.370543,343,완도군
343000163,장보고대교휴게소,126.7771028,34.354101,343,완도군
343000164,장보고대교휴게소,126.776902,34.354456,343,완도군
343000165,송곡리,126.784917,34.340387,343,완도군
343000166,송곡리,126.7850542,34.340333,343,완도군
343000167,신지송곡교차로,126.7898198,34.341456,343,완도군
343000168,신지송곡교차로,126.789763,34.341637,343,완도군
343000169,대곡,126.791339,34.382907,343,완도군
343000170,대곡,126.7913239,34.382974,343,완도군
343000171,연동,126.806922,34.384596,343,완도군
343000172,장풍,126.8117032,34.388473,343,완도군
343000173,순지네섬식품,126.798827,34.393558,343,완도군
343000174,순지네섬식품,126.798862,34.393475,343,완도군
343000176,수협고금지점사거리,126.8002328,34.395975,343,완도군
343000183,수협고금지점사거리,126.8001911,34.396056,343,완도군
343000184,이덕암리,126.808952,34.40132,343,완도군
343000185,이덕암리,126.8090161,34.401226,343,완도군
343000186,동촌,126.812079,34.402116,343,완도군
343000187,이덕암,126.8036168,34.403256,343,완도군
343000188,이덕암,126.8035369,34.403275,343,완도군
343000189,동백마을,126.8112848,34.407591,343,완도군
343000191,청학,126.8068118,34.413868,343,완도군
343000192,먹골,126.8069062,34.413908,343,완도군
343000193,청학,126.8070059,34.413877,343,완도군
343000196,신장리,126.8230612,34.403319,343,완도군
343000197,신장리,126.8231141,34.403167,343,완도군
343000199,내동리,126.8375609,34.400725,343,완도군
343000200,내동리,126.837445,34.40066,343,완도군
343000201,항동마을,126.8413819,34.394443,343,완도군
343000202,도남리,126.8180078,34.392651,343,완도군
343000203,도남리,126.818177,34.392683,343,완도군
343000204,부곡,126.823225,34.387311,343,완도군
343000205,부곡,126.8233261,34.387293,343,완도군
343000206,척찬,126.8280968,34.385476,343,완도군
343000207,척찬,126.828049,34.385422,343,완도군
343000208,충무리,126.857461,34.40061,343,완도군
343000209,세동리,126.8478529,34.398817,343,완도군
343000210,세동리,126.8438231,34.397666,343,완도군
343000212,화성,126.8565368,34.397126,343,완도군
343000213,화성,126.8566942,34.397192,343,완도군
343000214,화성리,126.8556829,34.392441,343,완도군
343000217,원동,126.647811,34.389642,343,완도군
343000218,원동,126.6467108,34.389111,343,완도군
343000219,원동,126.6469369,34.389093,343,완도군
343000220,망축,126.6452791,34.385182,343,완도군
343000221,망축,126.645525,34.385527,343,완도군
343000223,군외보건지소,126.6486548,34.38979,343,완도군
343000224,원동버스터미널,126.6486271,34.392352,343,완도군
343000225,중리,126.6551291,34.392578,343,완도군
343000226,망축,126.6459739,34.37978,343,완도군
343000227,망축,126.6461269,34.379748,343,완도군
343000228,신흥리,126.6458681,34.377237,343,완도군
343000229,신흥리,126.6459682,34.377018,343,완도군
343000230,용계,126.6611602,34.37591,343,완도군
343000231,용계,126.6610979,34.375993,343,완도군
343000232,대문리,126.6452971,34.373533,343,완도군
343000233,대문리,126.64517,34.373539,343,완도군
343000234,초평리,126.656802,34.374813,343,완도군
343000235,초평리,126.6566641,34.374639,343,완도군
343000236,갈문,126.6457309,34.364108,343,완도군
343000237,갈문리,126.6459181,34.36431,343,완도군
343000238,공설묘지,126.6458591,34.354571,343,완도군
343000239,공설묘지,126.6459671,34.354575,343,완도군
343000240,삼두리,126.64841,34.34632,343,완도군
343000241,삼두리,126.6484759,34.346383,343,완도군
343000242,당인하리,126.6511129,34.332983,343,완도군
343000243,당인하리,126.6510712,34.333104,343,완도군
343000244,당인리,126.6568718,34.32993,343,완도군
343000245,당인리,126.6567901,34.329861,343,완도군
343000246,당인상리,126.6596791,34.330248,343,완도군
343000247,당인상리,126.659691,34.330353,343,완도군
343000248,대신,126.6700111,34.325553,343,완도군
343000249,대신,126.6699161,34.325578,343,완도군
343000250,정도,126.7050971,34.304219,343,완도군
343000251,정도리,126.704848,34.304279,343,완도군
343000252,사정,126.711922,34.301881,343,완도군
343000253,사정리,126.711931,34.301795,343,완도군
343000254,중도,126.7196609,34.304293,343,완도군
343000255,중도,126.7194139,34.304174,343,완도군
343000256,도암,126.7301279,34.305532,343,완도군
343000257,석장,126.7355272,34.304395,343,완도군
343000258,석장,126.7356161,34.304578,343,완도군
343000259,도암,126.7302848,34.305583,343,완도군
343000260,원장머리.석장,126.7324391,34.304755,343,완도군
343000261,원장머리.석장,126.7326209,34.304617,343,완도군
343000262,화개,126.7065472,34.316801,343,완도군
343000263,화개,126.7064561,34.316753,343,완도군
343000264,화흥,126.7044109,34.324002,343,완도군
343000265,화흥,126.704579,34.324013,343,완도군
343000266,부흥리,126.701743,34.324599,343,완도군
343000267,화흥리,126.7015478,34.32452,343,완도군
343000268,염수동,126.7208482,34.327536,343,완도군
343000269,염수동,126.7207402,34.327532,343,완도군
343000270,교인동,126.6687922,34.383973,343,완도군
343000271,교인동,126.6696421,34.38442,343,완도군
343000272,교인,126.674608,34.385359,343,완도군
343000273,중리,126.6551201,34.392668,343,완도군
343000274,중리,126.6626239,34.393689,343,완도군
343000275,중리,126.662531,34.393599,343,완도군
343000276,황진리,126.6689279,34.39346,343,완도군
343000277,황진리,126.6702142,34.393615,343,완도군
343000278,남선리,126.678069,34.3985,343,완도군
343000279,남선리,126.678073,34.3984,343,완도군
343000280,남선,126.683582,34.400454,343,완도군
343000281,남선,126.6842959,34.400128,343,완도군
343000282,영흥,126.6951211,34.396052,343,완도군
343000283,영흥리,126.6949339,34.396231,343,완도군
343000284,불목리,126.7012109,34.392508,343,완도군
343000285,불목리,126.7005269,34.392712,343,완도군
343000286,영풍,126.7084879,34.391581,343,완도군
343000287,영풍리,126.7084958,34.391491,343,완도군
343000288,대창1구,126.7148171,34.38419,343,완도군
343000289,대창1리,126.7147012,34.383473,343,완도군
343000290,대창리,126.718996,34.379003,343,완도군
343000291,대창2구,126.718983,34.378725,343,완도군
343000292,대야2구,126.7236641,34.368985,343,완도군
343000293,대야2구,126.723686,34.36887,343,완도군
343000294,대야1구,126.7266269,34.364936,343,완도군
343000295,대야1구,126.7267201,34.364988,343,완도군
343000296,장좌리,126.7287592,34.359402,343,완도군
343000297,장좌리,126.7286339,34.359459,343,완도군
343000298,죽청리,126.729738,34.344695,343,완도군
343000299,죽청리,126.7295692,34.344594,343,완도군
343000300,농공단지앞,126.727744,34.335808,343,완도군
343000301,농공단지앞,126.727771,34.336112,343,완도군
343000302,죽청.목지개,126.7272691,34.336486,343,완도군
343000303,죽청.목지개,126.7273501,34.336767,343,완도군
343000304,가용리,126.7354058,34.329045,343,완도군
343000305,가용리,126.736065,34.328759,343,완도군
343000306,강독리,126.7595939,34.333846,343,완도군
343000307,강독리,126.7596292,34.333555,343,완도군
343000308,개포사거리,126.7457191,34.320698,343,완도군
343000309,대왕파크,126.730134,34.324323,343,완도군
343000310,대왕파크,126.7301768,34.324152,343,완도군
343000311,완도고,126.742829,34.32365,343,완도군
343000312,완도읍119안전센터,126.7421,34.324342,343,완도군
343000313,소가용리,126.732902,34.31896,343,완도군
343000314,소가용리,126.732884,34.319147,343,완도군
343000315,대성병원,126.7361662,34.317578,343,완도군
343000316,대성병원,126.73611,34.31747,343,완도군
343000317,완도농협,126.7472329,34.31829,343,완도군
343000318,장보고마트,126.7457339,34.320212,343,완도군
343000320,완도공영터미널,126.7448551,34.318531,343,완도군
343000321,노두리,126.740803,34.313814,343,완도군
343000322,척찬리,126.8320309,34.383803,343,완도군
343000323,척찬리,126.8319301,34.383707,343,완도군
343000325,일덕암리,126.800123,34.398034,343,완도군
343000327,염수마을,126.6314602,34.399127,343,완도군
343000328,염수마을,126.631561,34.399176,343,완도군
343000329,달도리,126.6358669,34.396699,343,완도군
343000330,달도리,126.6358669,34.396836,343,완도군
343000331,보옥리,126.5156939,34.128719,343,완도군
343000332,보옥리,126.5157608,34.128764,343,완도군
343000333,선창리,126.5095372,34.148128,343,완도군
343000334,선창리,126.5094608,34.148191,343,완도군
343000335,정자리,126.525042,34.170133,343,완도군
343000336,정자리,126.5249909,34.170211,343,완도군
343000337,정동리,126.5356012,34.178338,343,완도군
343000338,정동리,126.5354489,34.178449,343,완도군
343000339,청별리,126.565826,34.169683,343,완도군
343000340,청별리,126.565803,34.169871,343,완도군
343000341,부용리,126.5445068,34.150085,343,완도군
343000342,예송리,126.5626559,34.140495,343,완도군
343000343,예송리,126.5627261,34.140514,343,완도군
343000344,월송,126.5726948,34.161204,343,완도군
343000345,월송,126.572549,34.161193,343,완도군
343000346,통리,126.579677,34.158731,343,완도군
343000347,통리,126.5799071,34.158657,343,완도군
343000348,여항리,126.589122,34.162788,343,완도군
343000349,여항리,126.5891018,34.162903,343,완도군
343000350,백도리,126.602239,34.16099,343,완도군
343000351,백도리,126.602302,34.161064,343,완도군
343000352,이목항,126.570622,34.176641,343,완도군
343000353,이목리,126.6487819,34.183814,343,완도군
343000354,이목리,126.6486631,34.183844,343,완도군
343000355,북암리,126.6668528,34.189493,343,완도군
343000356,비자리,126.649296,34.173237,343,완도군
343000357,비자리,126.6493849,34.173323,343,완도군
343000358,가학리,126.652005,34.166972,343,완도군
343000359,가학리,126.6522059,34.166931,343,완도군
343000360,가학(신흥),126.6571418,34.163517,343,완도군
343000361,가학(신흥),126.657198,34.163567,343,완도군
343000362,미라리,126.66519,34.143395,343,완도군
343000363,미라리,126.6652429,34.143509,343,완도군
343000364,미라리,126.6685711,34.146641,343,완도군
343000365,미라리,126.6686618,34.146597,343,완도군
343000366,맹선리,126.6367309,34.150514,343,완도군
343000367,동진리,126.6476378,34.13649,343,완도군
343000368,동진리,126.6477419,34.136448,343,완도군
343000371,동진리,126.6477379,34.134235,343,완도군
343000372,동진리,126.6478301,34.134257,343,완도군
343000373,장하리,126.652666,34.126876,343,완도군
343000374,장하리,126.6525518,34.12694,343,완도군
343000375,부상리,126.6642889,34.130044,343,완도군
343000376,소진리,126.6530321,34.119565,343,완도군
343000377,북고리,126.5650589,34.227295,343,완도군
343000378,산양항,126.575825,34.224232,343,완도군
343000379,앞북고리,126.570447,34.221613,343,완도군
343000380,권덕,126.8828111,34.155905,343,완도군
343000381,권덕,126.8828881,34.15585,343,완도군
343000382,구장,126.8771738,34.166545,343,완도군
343000383,구장,126.8772548,34.16656,343,완도군
343000384,읍리,126.869589,34.174917,343,완도군
343000385,읍리,126.8695868,34.174863,343,완도군
343000386,도청리,126.8579621,34.180191,343,완도군
343000387,도청리,126.8672569,34.197516,343,완도군
343000388,도청리,126.8672101,34.197568,343,완도군
343000389,국화리,126.884628,34.212125,343,완도군
343000390,국화리,126.88461,34.212201,343,완도군
343000391,진산,126.9025628,34.202761,343,완도군
343000392,진산,126.902552,34.202845,343,완도군
343000393,신풍리,126.8884591,34.177816,343,완도군
343000394,신풍리,126.8883479,34.177828,343,완도군
343000395,양지리,126.89267,34.179981,343,완도군
343000396,양지리,126.8926679,34.18007,343,완도군
343000397,청계리,126.8909528,34.173488,343,완도군
343000398,청계리,126.8911001,34.173418,343,완도군
343000399,중흥리,126.9007751,34.181563,343,완도군
343000400,중흥리,126.9007081,34.181624,343,완도군
343000401,신흥리,126.904995,34.18343,343,완도군
343000402,신흥리,126.9049619,34.183539,343,완도군
343000403,동촌리,126.9075128,34.180632,343,완도군
343000404,동촌리,126.9076118,34.180584,343,완도군
343000405,상서리,126.905459,34.177064,343,완도군
343000406,상서리,126.9054,34.17715,343,완도군
343000407,일정항,126.989834,34.361842,343,완도군
343000408,일정마을,126.994505,34.358762,343,완도군
343000409,도장항,127.0124219,34.365961,343,완도군
343000410,척치리,127.0268161,34.361569,343,완도군
343000411,연지리,127.0080961,34.35683,343,완도군
343000412,연지리,127.008144,34.356886,343,완도군
343000413,하화전리,127.020407,34.354321,343,완도군
343000414,도장리,127.0185649,34.361397,343,완도군
343000415,도장리,127.018606,34.36149,343,완도군
343000416,구동리,127.0353931,34.351683,343,완도군
343000417,동송리,127.059237,34.351371,343,완도군
343000418,용항리,127.0797941,34.353916,343,완도군
343000419,금일읍사무소,127.0293278,34.349239,343,완도군
343000420,금일읍사무소,127.0292951,34.349167,343,완도군
343000421,월송리,127.052545,34.340047,343,완도군
343000422,월송리,127.0517659,34.340951,343,완도군
343000423,동백리,127.0489331,34.32836,343,완도군
343000424,금일해수욕장,127.056595,34.331999,343,완도군
343000425,금일해수욕장,127.0566619,34.33196,343,완도군
343000426,사동,127.067567,34.335194,343,완도군
343000427,사동리,127.07339,34.334763,343,완도군
343000428,궁항리,127.077606,34.344127,343,완도군
343000429,소랑리,127.0829858,34.329695,343,완도군
343000430,굴전리,126.9984128,34.315825,343,완도군
343000433,용출리,126.9874069,34.310718,343,완도군
343000434,금곡해수욕장,126.9602291,34.320159,343,완도군
343000436,노화고등학교,126.5756551,34.182434,343,완도군
343000437,잘포,126.5637679,34.186295,343,완도군
343000438,포전,126.5743552,34.188196,343,완도군
343000439,소당,126.5712952,34.191367,343,완도군
343000440,도청,126.575109,34.192437,343,완도군
343000441,당산,126.55759,34.198754,343,완도군
343000442,염등리,126.5681311,34.203153,343,완도군
343000443,미라리,126.563656,34.213579,343,완도군
